Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,booking_status
INN02293,1,1,180,2018,5,2,Offline,100,Not_Canceled
INN02294,0,1,0,2017,9,30,Online,114,Not_Canceled
INN02295,0,2,54,2018,11,11,Online,79.2,Canceled
INN02296,1,0,29,2018,1,4,Online,75.95,Not_Canceled
INN02297,6,14,17,2018,11,20,Online,97.2,Canceled
INN02298,1,5,110,2018,8,1,Online,148.2,Not_Canceled
INN02299,0,3,60,2018,3,10,Online,87.3,Canceled
INN02300,0,2,317,2018,9,15,Online,120,Canceled
INN02301,2,2,161,2018,7,31,Online,91.38,Canceled
INN02302,2,1,105,2018,4,17,Online,96.3,Not_Canceled
INN02303,2,2,159,2018,12,30,Online,149.6,Not_Canceled
INN02304,0,2,103,2018,4,19,Online,115,Canceled
INN02305,0,2,172,2018,6,24,Online,95,Canceled
INN02306,2,2,26,2018,9,3,Corporate,116.72,Not_Canceled
INN02307,0,2,6,2018,11,23,Corporate,65,Not_Canceled
INN02308,2,2,229,2018,10,22,Online,89.25,Canceled
INN02309,0,1,93,2018,8,13,Online,109.83,Not_Canceled
INN02310,0,1,83,2017,9,30,Offline,56.1,Not_Canceled
INN02311,0,3,126,2018,6,2,Offline,80.75,Not_Canceled
INN02312,1,5,2,2018,12,12,Online,68.5,Not_Canceled
INN02313,0,2,64,2018,5,17,Corporate,140,Canceled
INN02314,2,4,15,2018,11,5,Online,107.99,Not_Canceled
INN02315,1,1,16,2018,10,29,Online,140,Canceled
INN02316,0,2,21,2018,4,13,Online,117,Canceled
INN02317,1,4,48,2018,9,26,Online,154.98,Not_Canceled
INN02318,2,4,7,2018,4,9,Online,159,Canceled
INN02319,1,2,153,2018,6,20,Online,113.1,Canceled
INN02320,2,2,17,2018,9,25,Online,135,Not_Canceled
INN02321,1,0,7,2017,11,16,Online,91,Not_Canceled
INN02322,0,2,0,2018,1,5,Online,44,Not_Canceled
INN02323,1,3,18,2018,9,22,Online,150.5,Not_Canceled
INN02324,0,1,0,2018,2,12,Online,55.08,Not_Canceled
INN02325,1,2,3,2018,8,12,Online,92,Not_Canceled
INN02326,0,2,0,2017,9,15,Online,93.6,Not_Canceled
INN02327,2,1,142,2017,8,9,Online,76.5,Not_Canceled
INN02328,0,2,20,2018,12,27,Offline,80,Not_Canceled
INN02329,2,4,6,2017,8,19,Online,100.67,Not_Canceled
INN02330,1,1,5,2018,3,21,Online,68.53,Not_Canceled
INN02331,1,3,132,2018,5,16,Online,89.25,Canceled
INN02332,2,1,34,2018,6,12,Online,119.5,Not_Canceled
INN02333,1,0,0,2018,8,8,Online,92,Not_Canceled
INN02334,2,2,83,2018,5,1,Offline,75,Not_Canceled
INN02335,0,1,23,2018,4,8,Online,89,Not_Canceled
INN02336,0,1,115,2018,9,16,Online,118.8,Not_Canceled
INN02337,1,3,48,2017,10,19,Online,6,Not_Canceled
INN02338,1,2,167,2018,5,20,Online,119.7,Canceled
INN02339,1,2,42,2018,11,4,Offline,112,Not_Canceled
INN02340,1,2,66,2017,10,9,Online,75,Canceled
INN02341,4,8,13,2018,11,3,Online,124.52,Not_Canceled
INN02342,2,1,96,2017,7,11,Online,94.5,Canceled
INN02343,2,1,180,2018,9,3,Online,135.9,Canceled
INN02344,1,0,0,2018,6,26,Online,105.3,Not_Canceled
INN02345,2,1,124,2017,8,8,Offline,94.5,Not_Canceled
INN02346,4,12,9,2018,1,13,Online,69.5,Not_Canceled
INN02347,2,1,116,2018,2,28,Online,61,Canceled
INN02348,2,1,124,2018,10,9,Online,118.8,Not_Canceled
INN02349,2,1,221,2017,10,17,Offline,65,Not_Canceled
INN02350,2,3,212,2018,5,20,Offline,78,Not_Canceled
INN02351,0,3,113,2018,5,31,Corporate,100,Canceled
INN02352,2,2,9,2018,10,16,Online,140,Canceled
INN02353,0,3,213,2018,6,7,Online,130,Canceled
INN02354,3,7,217,2018,12,5,Online,65.11,Not_Canceled
INN02355,1,2,66,2017,10,9,Online,75,Canceled
INN02356,0,3,23,2018,3,8,Online,91.67,Not_Canceled
INN02357,0,2,121,2018,7,27,Online,91.48,Canceled
INN02358,2,5,5,2017,8,30,Online,110.71,Not_Canceled
INN02359,1,4,148,2017,12,30,Offline,67,Not_Canceled
INN02360,1,0,180,2018,11,13,Online,54.75,Not_Canceled
INN02361,1,2,305,2018,11,4,Online,89,Canceled
INN02362,1,2,55,2018,5,30,Online,109.35,Canceled
INN02363,2,1,54,2018,11,12,Online,88.2,Canceled
INN02364,2,4,137,2018,8,13,Online,145.2,Not_Canceled
INN02365,0,1,13,2018,4,14,Offline,131.6,Not_Canceled
INN02366,0,1,1,2018,10,13,Online,120,Not_Canceled
INN02367,2,1,183,2018,10,29,Online,80.1,Canceled
INN02368,2,0,47,2018,5,22,Online,116.1,Not_Canceled
INN02369,0,4,162,2018,5,4,Offline,95.25,Not_Canceled
INN02370,1,1,72,2018,8,29,Online,159.3,Canceled
INN02371,1,2,48,2018,10,31,Online,94.97,Not_Canceled
INN02372,1,2,202,2018,8,15,Online,115.5,Canceled
INN02373,0,3,70,2018,12,8,Online,113.87,Not_Canceled
INN02374,2,2,229,2018,10,22,Online,89.25,Canceled
INN02375,2,5,277,2018,9,5,Online,80,Canceled
INN02376,2,6,101,2018,8,3,Online,107.1,Canceled
INN02377,0,2,1,2017,11,5,Online,95,Not_Canceled
INN02378,0,3,90,2018,7,19,Online,124.5,Not_Canceled
INN02379,2,3,46,2018,9,11,Online,149.4,Canceled
INN02380,2,5,213,2018,8,13,Online,109.66,Canceled
INN02381,1,2,13,2018,10,17,Online,140,Not_Canceled
INN02382,0,2,0,2017,8,14,Offline,109,Not_Canceled
INN02383,0,1,361,2018,11,4,Online,91,Canceled
INN02384,0,1,1,2018,2,25,Online,88,Not_Canceled
INN02385,2,2,102,2018,10,30,Online,122.85,Not_Canceled
INN02386,1,2,26,2018,7,15,Online,151,Not_Canceled
INN02387,0,1,116,2018,5,18,Online,105.3,Not_Canceled
INN02388,2,3,163,2018,10,2,Offline,80.75,Not_Canceled
INN02389,2,1,145,2017,8,29,Offline,94.5,Not_Canceled
INN02390,1,1,10,2018,3,19,Online,127,Not_Canceled
INN02391,2,5,13,2017,8,27,Online,85.29,Canceled
INN02392,2,1,287,2018,10,29,Online,105.3,Canceled
INN02393,0,5,75,2018,11,29,Offline,75,Not_Canceled
INN02394,0,2,86,2017,9,9,Corporate,90,Not_Canceled
INN02395,1,1,33,2018,5,9,Online,104.49,Canceled
INN02396,2,2,55,2018,6,19,Online,114,Not_Canceled
INN02397,0,3,133,2018,5,17,Online,99.9,Not_Canceled
INN02398,0,2,192,2018,6,24,Offline,95,Not_Canceled
INN02399,1,0,6,2018,6,5,Online,121,Not_Canceled
INN02400,1,1,96,2018,6,13,Online,159.3,Not_Canceled
INN02401,0,2,32,2017,11,20,Offline,73,Not_Canceled
INN02402,0,1,22,2018,8,5,Online,297,Not_Canceled
INN02403,1,2,273,2018,5,13,Online,95,Canceled
INN02404,1,2,3,2018,5,30,Corporate,65,Not_Canceled
INN02405,2,1,14,2017,12,5,Offline,64,Not_Canceled
INN02406,0,2,192,2018,6,24,Offline,95,Not_Canceled
INN02407,0,1,289,2017,10,17,Offline,67,Not_Canceled
INN02408,0,2,1,2018,3,15,Complementary,55,Not_Canceled
INN02409,1,3,59,2018,11,28,Online,88.4,Not_Canceled
INN02410,2,2,0,2018,7,8,Online,265,Canceled
INN02411,0,2,39,2017,8,14,Offline,109,Not_Canceled
INN02412,0,4,63,2018,4,13,Online,144.5,Canceled
INN02413,0,3,103,2018,5,4,Online,95,Canceled
INN02414,1,1,1,2018,12,3,Online,189,Not_Canceled
INN02415,1,4,62,2018,3,7,Online,72.75,Canceled
INN02416,0,2,64,2018,5,17,Corporate,130,Not_Canceled
INN02417,1,0,0,2018,12,5,Online,88,Not_Canceled
INN02418,2,0,207,2018,8,7,Online,177.3,Canceled
INN02419,0,4,235,2018,9,28,Online,119.85,Canceled
INN02420,2,2,200,2018,8,6,Online,62.18,Not_Canceled
INN02421,1,2,5,2017,10,19,Offline,90,Not_Canceled
INN02422,2,9,72,2017,12,23,Offline,58.91,Not_Canceled
INN02423,2,3,119,2018,10,16,Online,151.2,Not_Canceled
INN02424,0,2,39,2018,3,4,Online,76.5,Canceled
INN02425,0,1,7,2018,11,17,Corporate,67,Not_Canceled
INN02426,2,7,24,2018,4,28,Offline,107,Not_Canceled
INN02427,0,2,39,2017,8,14,Offline,109,Not_Canceled
INN02428,0,2,172,2018,6,24,Online,95,Canceled
INN02429,1,4,138,2018,8,17,Online,122.4,Not_Canceled
INN02430,2,0,44,2018,10,2,Online,102.6,Not_Canceled
INN02431,2,3,304,2018,8,20,Online,65.6,Not_Canceled
INN02432,2,0,143,2018,12,4,Online,88.69,Not_Canceled
INN02433,0,1,15,2018,1,26,Corporate,80,Not_Canceled
INN02434,0,5,230,2018,9,6,Online,137,Canceled
INN02435,0,3,45,2018,9,15,Online,207.9,Canceled
INN02436,0,1,18,2017,12,18,Online,75,Not_Canceled
INN02437,0,2,211,2018,5,20,Online,100,Canceled
INN02438,2,3,96,2018,12,31,Offline,166,Not_Canceled
INN02439,1,3,71,2018,3,28,Online,82.45,Not_Canceled
INN02440,0,2,58,2018,3,4,Online,80.3,Not_Canceled
INN02441,0,2,4,2018,8,30,Online,175,Not_Canceled
INN02442,0,4,19,2018,11,2,Online,134.3,Not_Canceled
INN02443,2,3,24,2018,11,5,Online,174.9,Not_Canceled
INN02444,2,2,98,2018,12,17,Online,140,Not_Canceled
INN02445,0,4,49,2017,12,30,Offline,71,Not_Canceled
INN02446,1,1,1,2017,8,10,Online,105,Canceled
INN02447,2,2,4,2018,4,8,Online,112.5,Not_Canceled
INN02448,1,3,26,2018,2,1,Online,99,Not_Canceled
INN02449,1,2,5,2018,2,1,Online,68.22,Not_Canceled
INN02450,2,1,23,2018,1,2,Offline,102,Not_Canceled
INN02451,0,3,113,2018,5,31,Corporate,100,Canceled
INN02452,0,2,74,2017,9,18,Offline,101.5,Not_Canceled
INN02453,0,4,85,2018,7,13,Online,94.5,Canceled
INN02454,2,1,61,2018,11,26,Offline,105,Not_Canceled
INN02455,0,2,19,2018,2,12,Online,91,Canceled
INN02456,1,1,17,2018,11,12,Online,114,Not_Canceled
INN02457,2,1,48,2018,3,6,Offline,40.67,Not_Canceled
INN02458,0,1,12,2017,11,25,Corporate,65,Not_Canceled
INN02459,2,5,42,2018,3,17,Online,124.79,Canceled
INN02460,0,2,35,2017,10,8,Online,103.05,Not_Canceled
INN02461,1,3,47,2018,3,28,Online,101.15,Not_Canceled
INN02462,0,2,86,2017,9,9,Corporate,100,Not_Canceled
INN02463,1,2,290,2018,6,17,Online,72,Canceled
INN02464,1,0,83,2018,9,4,Offline,101.15,Not_Canceled
INN02465,1,0,46,2018,5,22,Online,116.1,Not_Canceled
INN02466,0,4,25,2018,12,13,Online,79.9,Not_Canceled
INN02467,0,1,126,2018,7,23,Online,146.7,Not_Canceled
INN02468,1,1,2,2017,10,10,Online,205,Canceled
INN02469,0,3,66,2018,11,10,Online,106.5,Not_Canceled
INN02470,2,3,157,2018,8,19,Online,217.6,Canceled
INN02471,1,2,105,2017,10,12,Online,110,Canceled
INN02472,0,3,92,2017,8,6,Offline,63.75,Not_Canceled
INN02473,0,0,19,2017,12,16,Online,0,Not_Canceled
INN02474,1,3,127,2018,4,28,Offline,90,Not_Canceled
INN02475,2,5,179,2018,6,8,Online,182.26,Canceled
INN02476,2,1,23,2018,1,2,Offline,109,Not_Canceled
INN02477,4,6,207,2018,8,20,Offline,72.25,Not_Canceled
INN02478,1,1,27,2018,7,11,Online,139,Not_Canceled
INN02479,0,1,12,2018,10,12,Corporate,67,Not_Canceled
INN02480,0,1,2,2018,4,23,Online,131,Not_Canceled
INN02481,0,2,21,2018,8,31,Online,110,Not_Canceled
INN02482,2,5,126,2018,7,18,Online,134.18,Not_Canceled
INN02483,0,1,85,2018,6,2,Online,140.4,Canceled
INN02484,0,1,1,2017,9,29,Corporate,85,Not_Canceled
INN02485,2,4,120,2018,11,16,Online,68,Canceled
INN02486,1,0,61,2018,6,26,Online,99.9,Canceled
INN02487,0,2,257,2017,7,1,Online,101.5,Canceled
INN02488,1,2,7,2018,7,11,Online,151,Not_Canceled
INN02489,0,1,39,2018,5,7,Online,126.9,Canceled
INN02490,2,3,126,2018,9,23,Online,129.6,Not_Canceled
INN02491,2,1,110,2017,7,25,Online,94.5,Canceled
INN02492,2,1,71,2018,4,24,Online,112.8,Not_Canceled
INN02493,2,0,128,2018,8,28,Online,85.5,Not_Canceled
INN02494,0,1,0,2018,1,21,Online,81,Not_Canceled
INN02495,0,4,90,2018,9,7,Online,149.4,Canceled
INN02496,1,2,101,2018,7,11,Offline,84.58,Not_Canceled
INN02497,2,5,152,2018,8,20,Online,91.93,Canceled
INN02498,1,0,35,2018,9,26,Online,99,Canceled
INN02499,2,0,5,2017,9,20,Corporate,100,Not_Canceled
INN02500,1,0,106,2018,11,6,Corporate,103,Not_Canceled
INN02501,0,1,4,2018,4,8,Online,95,Not_Canceled
INN02502,2,7,182,2018,8,10,Online,112.2,Canceled
INN02503,2,3,10,2018,5,29,Offline,95,Not_Canceled
INN02504,2,1,32,2018,10,15,Online,161.33,Canceled
INN02505,4,8,37,2018,2,20,Online,0.5,Not_Canceled
INN02506,0,4,96,2018,7,12,Online,189,Not_Canceled
INN02507,2,1,67,2018,3,26,Offline,100.81,Not_Canceled
INN02508,0,2,286,2018,9,16,Online,117,Canceled
INN02509,0,2,34,2017,10,16,Online,104.85,Not_Canceled
INN02510,2,4,121,2018,11,16,Offline,62.5,Not_Canceled
INN02511,0,3,37,2018,10,13,Offline,95,Not_Canceled
INN02512,1,2,4,2018,11,21,Corporate,65,Not_Canceled
INN02513,0,1,73,2018,11,26,Online,88,Canceled
INN02514,0,2,0,2018,1,26,Corporate,79,Not_Canceled
INN02515,0,0,7,2018,10,10,Online,0,Not_Canceled
INN02516,1,3,13,2018,6,20,Online,131,Not_Canceled
INN02517,2,2,134,2017,12,4,Offline,65,Not_Canceled
INN02518,2,4,46,2018,3,18,Online,63.58,Canceled
INN02519,1,1,4,2018,9,19,Aviation,95,Not_Canceled
INN02520,0,3,81,2018,3,9,Online,67.5,Not_Canceled
INN02521,1,3,22,2018,12,19,Online,88.4,Not_Canceled
INN02522,1,2,15,2018,2,12,Offline,111.8,Not_Canceled
INN02523,1,4,100,2018,12,26,Online,88.74,Canceled
INN02524,0,3,103,2018,3,23,Online,99.3,Canceled
INN02525,0,4,1,2017,8,11,Online,105,Not_Canceled
INN02526,2,1,103,2017,7,18,Online,94.5,Canceled
INN02527,0,5,82,2018,8,30,Online,202.5,Canceled
INN02528,0,1,0,2018,4,8,Online,6,Not_Canceled
INN02529,2,0,19,2018,2,21,Online,100,Canceled
INN02530,0,2,377,2018,10,14,Online,112,Canceled
INN02531,2,3,6,2018,11,6,Online,164.2,Not_Canceled
INN02532,2,3,189,2018,7,17,Online,99.45,Not_Canceled
INN02533,1,1,65,2018,6,20,Online,126.9,Canceled
INN02534,0,2,102,2017,10,16,Online,80,Canceled
INN02535,0,1,7,2018,12,15,Online,52.36,Not_Canceled
INN02536,1,1,90,2018,8,20,Online,126.9,Not_Canceled
INN02537,1,2,161,2018,3,25,Online,130,Canceled
INN02538,1,1,63,2017,10,10,Online,89.25,Not_Canceled
INN02539,0,2,257,2017,7,1,Offline,80,Not_Canceled
INN02540,0,1,1,2018,7,20,Online,111,Not_Canceled
INN02541,0,2,86,2017,9,24,Offline,87.5,Not_Canceled
INN02542,0,3,200,2018,8,9,Online,72.25,Canceled
INN02543,0,1,9,2018,7,8,Complementary,0,Not_Canceled
INN02544,1,3,63,2017,11,12,Online,85,Not_Canceled
INN02545,0,4,54,2018,3,1,Online,47.43,Canceled
INN02546,1,3,168,2018,8,8,Offline,72.25,Not_Canceled
INN02547,1,5,111,2018,11,21,Online,97.75,Canceled
INN02548,0,2,87,2018,11,18,Online,136.8,Not_Canceled
INN02549,1,2,109,2018,5,23,Online,143.1,Canceled
INN02550,0,2,20,2018,7,19,Online,91.63,Not_Canceled
INN02551,0,2,291,2018,8,19,Online,115,Canceled
INN02552,2,2,175,2018,11,12,Online,83.01,Not_Canceled
INN02553,1,2,418,2018,9,26,Online,107,Canceled
INN02554,2,1,1,2018,3,20,Online,74.95,Not_Canceled
INN02555,2,1,167,2018,10,1,Online,98.1,Canceled
INN02556,2,2,6,2018,8,7,Online,148,Not_Canceled
INN02557,0,3,313,2018,12,1,Online,91.8,Canceled
INN02558,2,1,203,2018,9,10,Online,126.9,Canceled
INN02559,0,2,164,2018,8,5,Online,105.3,Not_Canceled
INN02560,1,2,86,2018,7,1,Offline,107.69,Not_Canceled
INN02561,1,4,44,2018,11,16,Online,74.8,Not_Canceled
INN02562,2,1,18,2018,10,29,Online,120,Canceled
INN02563,0,4,190,2018,10,26,Online,96.3,Canceled
INN02564,0,1,0,2018,5,18,Corporate,140,Not_Canceled
INN02565,2,2,18,2018,12,31,Online,115.68,Not_Canceled
INN02566,0,1,49,2018,3,9,Online,67.22,Not_Canceled
INN02567,0,3,304,2018,11,3,Online,89,Canceled
INN02568,0,3,178,2018,8,18,Online,124.5,Canceled
INN02569,2,0,13,2018,6,19,Offline,95,Not_Canceled
INN02570,0,1,0,2018,9,16,Online,147.59,Not_Canceled
INN02571,0,4,3,2018,12,21,Online,82.88,Not_Canceled
INN02572,1,1,80,2018,8,27,Online,131.4,Not_Canceled
INN02573,1,0,0,2018,5,9,Online,89,Not_Canceled
INN02574,1,0,4,2017,9,21,Online,155,Not_Canceled
INN02575,1,2,142,2018,6,10,Online,129,Not_Canceled
INN02576,1,1,10,2018,9,19,Online,149,Not_Canceled
INN02577,1,0,16,2018,8,21,Online,129,Canceled
INN02578,2,3,117,2018,10,29,Online,104.04,Not_Canceled
INN02579,0,1,120,2018,10,28,Online,104.4,Canceled
INN02580,0,3,34,2018,2,25,Online,68.7,Canceled
INN02581,0,2,192,2018,6,24,Offline,95,Not_Canceled
INN02582,1,0,3,2018,3,6,Online,96,Not_Canceled
INN02583,0,1,2,2018,6,17,Online,141,Not_Canceled
INN02584,1,2,273,2018,5,13,Online,95,Canceled
INN02585,0,2,86,2017,9,24,Offline,105,Not_Canceled
INN02586,2,4,15,2018,1,28,Online,77.88,Not_Canceled
INN02587,0,2,182,2018,9,30,Online,117.9,Canceled
INN02588,1,4,95,2018,4,27,Online,89.25,Not_Canceled
INN02589,1,2,18,2018,7,11,Online,110.46,Not_Canceled
INN02590,1,5,213,2018,8,23,Online,123.25,Canceled
INN02591,2,5,53,2018,12,17,Online,74.8,Not_Canceled
INN02592,1,2,7,2018,6,13,Online,102.33,Not_Canceled
INN02593,2,0,386,2018,10,23,Online,115,Canceled
INN02594,0,2,8,2018,7,19,Online,126,Not_Canceled
INN02595,0,3,157,2018,12,8,Offline,68,Not_Canceled
INN02596,2,4,83,2018,3,12,Offline,46.67,Not_Canceled
INN02597,1,2,1,2018,6,17,Offline,75,Not_Canceled
INN02598,0,4,148,2018,5,18,Online,108.19,Not_Canceled
INN02599,2,1,96,2017,7,11,Offline,94.5,Not_Canceled
INN02600,1,2,28,2018,1,25,Online,86.1,Not_Canceled
INN02601,3,5,4,2018,1,25,Online,64.08,Not_Canceled
INN02602,1,0,263,2017,9,21,Offline,67,Not_Canceled
INN02603,0,1,1,2018,6,22,Online,95.48,Not_Canceled
INN02604,0,2,106,2018,12,27,Online,104,Not_Canceled
INN02605,0,2,8,2018,3,25,Online,139,Not_Canceled
INN02606,1,3,89,2018,4,18,Online,90.95,Not_Canceled
INN02607,1,0,253,2018,9,19,Online,115.2,Canceled
INN02608,0,3,10,2018,6,21,Online,112.33,Not_Canceled
INN02609,1,1,145,2018,10,22,Online,153,Canceled
INN02610,2,2,55,2018,10,21,Online,129.6,Not_Canceled
INN02611,0,4,195,2018,10,18,Online,90.9,Canceled
INN02612,1,1,5,2018,5,23,Offline,100,Not_Canceled
INN02613,1,3,87,2018,7,14,Online,94.5,Not_Canceled
INN02614,0,3,133,2018,5,17,Online,114.3,Not_Canceled
INN02615,0,1,35,2018,5,24,Online,98.1,Not_Canceled
INN02616,1,0,7,2017,9,7,Online,124,Canceled
INN02617,1,1,120,2018,4,23,Online,95.2,Not_Canceled
INN02618,0,1,8,2018,7,26,Corporate,75,Not_Canceled
INN02619,2,2,24,2018,9,10,Offline,128,Not_Canceled
INN02620,1,1,61,2018,7,23,Online,99.9,Canceled
INN02621,0,2,2,2018,8,3,Corporate,94,Not_Canceled
INN02622,1,2,152,2018,8,26,Online,90.9,Canceled
INN02623,0,1,31,2018,10,4,Online,125.1,Not_Canceled
INN02624,1,2,100,2018,3,25,Online,93.3,Canceled
INN02625,0,2,102,2017,10,16,Offline,109,Not_Canceled
INN02626,0,3,89,2018,4,12,Online,96.3,Not_Canceled
INN02627,1,5,104,2018,2,29,Online,61.43,Canceled
INN02628,2,1,103,2017,7,18,Online,94.5,Canceled
INN02629,1,1,3,2018,5,21,Offline,112,Not_Canceled
INN02630,1,2,6,2017,9,11,Online,127,Canceled
INN02631,2,5,148,2018,7,25,Online,91.68,Canceled
INN02632,0,3,71,2018,6,14,Offline,120,Not_Canceled
INN02633,0,1,57,2018,6,3,Online,126.36,Canceled
INN02634,0,1,1,2018,7,29,Online,109,Not_Canceled
INN02635,1,2,56,2018,5,13,Online,116.1,Not_Canceled
INN02636,0,4,17,2018,1,26,Online,55,Not_Canceled
INN02637,2,4,64,2018,8,14,Online,135.9,Not_Canceled
INN02638,0,2,4,2017,8,19,Online,106,Not_Canceled
INN02639,0,3,18,2018,2,11,Online,171,Not_Canceled
INN02640,1,0,24,2018,5,2,Online,124,Not_Canceled
INN02641,1,1,88,2017,10,5,Offline,112.2,Not_Canceled
INN02642,0,3,66,2018,2,9,Online,80.55,Not_Canceled
INN02643,1,2,219,2017,9,4,Offline,76.67,Not_Canceled
INN02644,0,1,44,2018,11,19,Online,82.44,Not_Canceled
INN02645,2,0,75,2018,10,30,Online,105,Canceled
INN02646,0,2,98,2018,5,17,Online,168.3,Canceled
INN02647,1,0,5,2017,11,8,Corporate,65,Not_Canceled
INN02648,0,2,46,2018,3,4,Online,67.5,Canceled
INN02649,0,2,74,2017,9,18,Offline,87,Not_Canceled
INN02650,1,0,286,2018,10,16,Online,90,Canceled
INN02651,1,2,1,2017,9,14,Offline,90,Not_Canceled
INN02652,1,3,39,2018,12,29,Online,201.08,Not_Canceled
INN02653,2,2,69,2018,10,30,Online,95.85,Not_Canceled
INN02654,3,7,200,2018,7,15,Online,90.95,Canceled
INN02655,0,3,206,2018,9,8,Online,130.5,Canceled
INN02656,0,4,51,2017,11,11,Offline,69,Not_Canceled
INN02657,0,2,79,2018,3,4,Online,87.3,Canceled
INN02658,1,3,14,2018,9,1,Online,210,Not_Canceled
INN02659,0,2,127,2018,10,18,Online,160.2,Not_Canceled
INN02660,2,2,58,2018,2,6,Online,73.95,Canceled
INN02661,2,4,95,2018,6,9,Online,119.85,Not_Canceled
INN02662,2,3,96,2018,3,6,Offline,60,Not_Canceled
INN02663,0,1,22,2017,10,6,Online,101,Not_Canceled
INN02664,2,4,160,2018,4,27,Online,90,Canceled
INN02665,0,5,125,2018,4,12,Online,99.45,Not_Canceled
INN02666,2,2,90,2018,3,25,Online,79.8,Not_Canceled
INN02667,0,1,4,2018,2,13,Online,81,Not_Canceled
INN02668,0,1,14,2018,5,27,Offline,62.5,Not_Canceled
INN02669,2,4,85,2018,8,19,Online,210.6,Not_Canceled
INN02670,1,2,14,2017,10,30,Offline,98.67,Not_Canceled
INN02671,2,3,6,2017,8,14,Online,93.2,Not_Canceled
INN02672,0,3,20,2018,6,28,Offline,76.5,Not_Canceled
INN02673,0,2,172,2018,6,24,Online,95,Canceled
INN02674,0,4,69,2018,3,30,Online,82.45,Canceled
INN02675,0,1,3,2018,2,26,Corporate,31,Not_Canceled
INN02676,2,2,11,2017,9,13,Online,94.6,Not_Canceled
INN02677,0,2,32,2017,11,20,Offline,73,Not_Canceled
INN02678,1,2,133,2018,8,19,Online,82.45,Canceled
INN02679,1,0,4,2017,10,12,Corporate,65,Not_Canceled
INN02680,2,3,179,2018,8,4,Online,130.05,Canceled
INN02681,0,2,99,2018,3,23,Online,89.3,Not_Canceled
INN02682,2,1,117,2017,8,1,Online,94.5,Canceled
INN02683,0,2,136,2018,8,26,Online,90.9,Not_Canceled
INN02684,2,3,244,2018,10,30,Online,85.85,Canceled
INN02685,0,3,50,2018,1,14,Offline,52,Not_Canceled
INN02686,1,1,195,2018,9,3,Online,98.1,Canceled
INN02687,0,3,22,2017,11,17,Online,90.95,Not_Canceled
INN02688,2,5,23,2018,10,7,Offline,94,Not_Canceled
INN02689,1,2,168,2018,4,22,Online,85,Canceled
INN02690,1,2,89,2018,5,9,Offline,75,Not_Canceled
INN02691,1,2,113,2018,3,25,Offline,58,Not_Canceled
INN02692,0,1,1,2018,9,15,Online,159,Not_Canceled
INN02693,0,1,156,2018,5,18,Online,84.24,Canceled
INN02694,2,1,138,2018,9,25,Online,162,Canceled
INN02695,0,3,40,2018,1,14,Online,6,Not_Canceled
INN02696,2,4,130,2018,8,6,Online,155.7,Not_Canceled
INN02697,1,3,5,2018,4,4,Aviation,95,Not_Canceled
INN02698,1,2,39,2018,3,11,Online,76.5,Canceled
INN02699,2,3,269,2018,12,29,Offline,70,Not_Canceled
INN02700,0,1,12,2018,8,17,Complementary,0,Not_Canceled
INN02701,2,2,205,2018,7,24,Online,90.95,Canceled
INN02702,0,4,94,2018,5,18,Online,127.93,Canceled
INN02703,2,2,39,2017,9,4,Online,85.5,Not_Canceled
INN02704,2,1,41,2018,3,13,Corporate,85.67,Not_Canceled
INN02705,1,1,301,2018,7,30,Online,115,Canceled
INN02706,0,3,62,2018,4,21,Online,91.48,Not_Canceled
INN02707,1,2,20,2018,11,14,Online,104,Not_Canceled
INN02708,1,2,168,2018,4,22,Online,85,Canceled
INN02709,2,3,18,2017,10,16,Online,107.65,Not_Canceled
INN02710,1,0,0,2018,8,7,Online,98,Canceled
INN02711,6,13,64,2018,3,10,Online,70.46,Canceled
INN02712,1,2,150,2018,9,16,Online,126.9,Not_Canceled
INN02713,0,3,42,2018,11,22,Offline,72,Not_Canceled
INN02714,1,3,210,2017,10,8,Online,86,Canceled
INN02715,0,3,2,2018,9,14,Online,116.67,Not_Canceled
INN02716,1,1,56,2018,4,18,Online,85.5,Not_Canceled
INN02717,1,0,39,2018,9,12,Online,135.9,Not_Canceled
INN02718,0,2,13,2018,8,19,Online,128.5,Not_Canceled
INN02719,2,4,13,2018,2,14,Online,91,Not_Canceled
INN02720,1,2,73,2017,11,27,Online,79.2,Not_Canceled
INN02721,0,1,109,2017,7,16,Online,76.5,Canceled
INN02722,0,2,5,2018,10,13,Online,215.6,Not_Canceled
INN02723,0,2,39,2017,8,14,Offline,109,Not_Canceled
INN02724,0,2,128,2018,5,27,Online,207.9,Canceled
INN02725,2,3,95,2018,5,22,Online,141.32,Canceled
INN02726,1,3,158,2018,8,25,Online,90.95,Not_Canceled
INN02727,1,4,54,2017,12,30,Online,118.2,Not_Canceled
INN02728,1,0,0,2018,1,4,Online,108,Not_Canceled
INN02729,0,4,117,2018,5,10,Online,83.64,Not_Canceled
INN02730,2,2,51,2017,11,8,Offline,60,Not_Canceled
INN02731,1,1,24,2018,5,21,Online,155,Not_Canceled
INN02732,0,3,162,2017,9,17,Offline,70,Not_Canceled
INN02733,0,1,43,2018,6,18,Online,109.49,Not_Canceled
INN02734,1,1,118,2018,6,6,Offline,110,Not_Canceled
INN02735,0,1,47,2018,3,17,Online,71.1,Canceled
